Student Name, Student ID, Time In, Time Out, Tutor Name, Tutor ID, Tutor Time In, Tutor Time Out, Class, Table
Richard Richards, 006596643, 2020-04-07 13:24:53, 2020-04-07 14:05:44, Robert Foster, 009134724, 2020-04-07 13:08:31, 2020-04-07 14:47:31, CPSC 246 The Unreal Game Engine, 6
James Turner, 004243119, 2020-03-30 16:35:06, 2020-03-30 16:42:36, Vincent Pace, 007109780, 2020-03-30 13:37:11, 2020-03-30 17:31:11, MATH 380 Introduction to Abstract Algebra, 7
Elizabeth Miller, 004189002, 2020-03-30 16:38:04, 2020-03-30 17:14:18, Vincent Pace, 007109780, 2020-03-30 13:37:11, 2020-03-30 17:31:11, MATH 111 Single Variable Calculus II, 7
Thomas Knight, 002995133, 2020-03-30 16:20:00, 2020-03-30 16:26:52, Vincent Pace, 007109780, 2020-03-30 13:37:11, 2020-03-30 17:31:11, CPSC 246 The Unreal Game Engine, 7
Carrie Wright, 001838727, 2020-03-30 16:25:27, 2020-03-30 16:28:49, Vincent Pace, 007109780, 2020-03-30 13:37:11, 2020-03-30 17:31:11, MATH 251 Discrete Mathematics II, 7
Ryan Durham, 001478063, 2020-03-30 16:25:59, 2020-03-30 16:33:12, Vincent Pace, 007109780, 2020-03-30 13:37:11, 2020-03-30 17:31:11, CPSC 392 Introduction to Data Science, 7
John Riley, 009260808, 2020-03-30 15:34:19, 2020-03-30 16:53:30, Vincent Pace, 007109780, 2020-03-30 13:37:11, 2020-03-30 17:31:11, CPSC 231 Computer Science II, 7
Sheila Joseph, 003265316, 2020-04-01 11:49:21, 2020-04-01 12:03:31, Vincent Pace, 007109780, 2020-04-01 10:32:41, 2020-04-01 12:46:41, MATH 203 Introduction to Statistics, 4
Eric Conley, 002379645, 2020-04-01 10:41:11, 2020-04-01 12:06:00, Vincent Pace, 007109780, 2020-04-01 10:32:41, 2020-04-01 12:46:41, MATH 098 Elementary Algebra, 4
Robert Sims, 004465333, 2020-04-01 12:05:37, 2020-04-01 12:14:51, Vincent Pace, 007109780, 2020-04-01 10:32:41, 2020-04-01 12:46:41, MATH 115 Calculus Part I: Differentiation and Integration, 4
Elizabeth Villanueva, 002643205, 2020-04-01 11:43:41, 2020-04-01 11:44:06, Vincent Pace, 007109780, 2020-04-01 10:32:41, 2020-04-01 12:46:41, CPSC 330L Lab - Digital Logic Design I, 4
Janice Hoffman, 009043720, 2020-04-01 10:51:10, 2020-04-01 12:43:11, Vincent Pace, 007109780, 2020-04-01 10:32:41, 2020-04-01 12:46:41, MATH 481 Economic Systems Design I: Principles and Experiments, 4
Kathy Colon, 003576382, 2020-04-01 12:13:43, 2020-04-01 12:33:36, Vincent Pace, 007109780, 2020-04-01 10:32:41, 2020-04-01 12:46:41, CPSC 393 Machine Learning, 4
Steven Carey, 007068814, 2020-04-06 15:02:13, 2020-04-06 15:18:37, Vincent Pace, 007109780, 2020-04-06 13:00:32, 2020-04-06 16:06:32, MATH 350 Differential Equations, 9
Suzanne Bryant, 005707229, 2020-04-06 15:14:43, 2020-04-06 15:33:39, Vincent Pace, 007109780, 2020-04-06 13:00:32, 2020-04-06 16:06:32, CPSC 453 Network Implementation and Security, 9
Kendra Clark, 000139016, 2020-04-06 13:08:38, 2020-04-06 13:59:15, Vincent Pace, 007109780, 2020-04-06 13:00:32, 2020-04-06 16:06:32, MATH 208 Foundations of Geometry, 9
James Myers, 005357868, 2020-04-06 15:36:09, 2020-04-06 15:36:21, Vincent Pace, 007109780, 2020-04-06 13:00:32, 2020-04-06 16:06:32, CPSC 344 Level Design II, 9
James Parker, 001770730, 2020-04-06 15:32:51, 2020-04-06 15:59:29, Vincent Pace, 007109780, 2020-04-06 13:00:32, 2020-04-06 16:06:32, MATH 211 Linear Algebra, 9
Glenn Livingston, 008217966, 2020-04-06 13:20:20, 2020-04-06 15:07:03, Vincent Pace, 007109780, 2020-04-06 13:00:32, 2020-04-06 16:06:32, MATH 098 Elementary Algebra, 9
Kelli Smith, 009788515, 2020-04-20 15:20:13, 2020-04-20 15:53:53, Christian Garcia, 009113654, 2020-04-20 14:37:01, 2020-04-20 16:19:01, MATH 211 Linear Algebra, 11
Michael Knox, 000065079, 2020-04-20 16:03:47, 2020-04-20 16:12:53, Christian Garcia, 009113654, 2020-04-20 14:37:01, 2020-04-20 16:19:01, MATH 111 Single Variable Calculus II, 11
Lisa Mcdaniel, 002328992, 2020-04-20 16:11:16, 2020-04-20 16:13:22, Christian Garcia, 009113654, 2020-04-20 14:37:01, 2020-04-20 16:19:01, CPSC 260 Introduction to Robotics, 11
Donald Adams, 007234213, 2020-04-20 16:06:09, 2020-04-20 16:16:45, Christian Garcia, 009113654, 2020-04-20 14:37:01, 2020-04-20 16:19:01, MATH 290 Independent Internship, 11
Bradley Smith, 007502353, 2020-04-20 15:02:33, 2020-04-20 16:08:59, Christian Garcia, 009113654, 2020-04-20 14:37:01, 2020-04-20 16:19:01, MATH 390 Introduction to Differential Geometry, 11
Daniel Valdez, 002907459, 2020-04-20 14:47:32, 2020-04-20 15:03:53, Christian Garcia, 009113654, 2020-04-20 14:37:01, 2020-04-20 16:19:01, CPSC 344 Level Design II, 11
James Blankenship, 004565655, 2020-04-14 12:51:38, 2020-04-14 12:53:06, Christian Garcia, 009113654, 2020-04-14 12:47:54, 2020-04-14 16:06:54, CPSC 402 Compiler Construction, 10
Cindy Perkins, 007300452, 2020-04-14 15:39:06, 2020-04-14 15:52:20, Christian Garcia, 009113654, 2020-04-14 12:47:54, 2020-04-14 16:06:54, MATH 211 Linear Algebra, 10
Glen Charles, 004630284, 2020-04-14 15:46:46, 2020-04-14 16:01:20, Christian Garcia, 009113654, 2020-04-14 12:47:54, 2020-04-14 16:06:54, MATH 116 Calculus Part II: Optimization and Differential Equations, 10
Michael Cooper, 004940519, 2020-04-14 12:59:17, 2020-04-14 13:44:31, Christian Garcia, 009113654, 2020-04-14 12:47:54, 2020-04-14 16:06:54, MATH 215 Introduction to Linear Algebra and Differential Equations, 10
Andrew Martin, 008593834, 2020-04-14 13:28:08, 2020-04-14 15:09:33, Christian Garcia, 009113654, 2020-04-14 12:47:54, 2020-04-14 16:06:54, CPSC 344 Level Design II, 10
Melvin Weaver, 008394536, 2020-04-14 12:48:11, 2020-04-14 15:05:44, Christian Garcia, 009113654, 2020-04-14 12:47:54, 2020-04-14 16:06:54, CPSC 393 Machine Learning, 10
Matthew Stevens, 006438141, 2020-04-17 11:02:43, 2020-04-17 11:42:40, Christian Garcia, 009113654, 2020-04-17 10:46:19, 2020-04-17 11:50:19, MATH 110 Single Variable Calculus I, 7
Frank Adams, 002878143, 2020-04-17 11:04:15, 2020-04-17 11:42:06, Christian Garcia, 009113654, 2020-04-17 10:46:19, 2020-04-17 11:50:19, MATH 109 Calculus with Applications in Business and Social Science, 7
Timothy Harper, 008058025, 2020-04-17 10:50:29, 2020-04-17 11:07:57, Christian Garcia, 009113654, 2020-04-17 10:46:19, 2020-04-17 11:50:19, CPSC 291 Student-Faculty Research/Creative Activity, 7
Amber Andrade, 006340095, 2020-04-17 11:38:34, 2020-04-17 11:44:12, Christian Garcia, 009113654, 2020-04-17 10:46:19, 2020-04-17 11:50:19, MATH 361 Mathematical Statistics, 7
Paul Murray, 004508909, 2020-04-17 11:37:10, 2020-04-17 11:50:18, Christian Garcia, 009113654, 2020-04-17 10:46:19, 2020-04-17 11:50:19, CPSC 390 Artificial Intelligence, 7
Roberto Hopkins, 007426033, 2020-04-17 11:49:53, 2020-04-17 11:50:04, Christian Garcia, 009113654, 2020-04-17 10:46:19, 2020-04-17 11:50:19, MATH 390 Introduction to Differential Geometry, 7
Alicia Sandoval, 001233851, 2020-04-06 14:50:14, 2020-04-06 15:32:35, Christian Garcia, 009113654, 2020-04-06 14:34:40, 2020-04-06 15:40:40, CPSC 357 iOS Application Development, 1
Rachel Leach, 004383413, 2020-04-06 14:55:51, 2020-04-06 15:38:37, Christian Garcia, 009113654, 2020-04-06 14:34:40, 2020-04-06 15:40:40, MATH 350 Differential Equations, 1
Megan Beck, 007319509, 2020-04-06 14:47:47, 2020-04-06 14:50:48, Christian Garcia, 009113654, 2020-04-06 14:34:40, 2020-04-06 15:40:40, CPSC 393 Machine Learning, 1
Chelsea Harrington, 003087985, 2020-04-06 15:19:04, 2020-04-06 15:21:00, Christian Garcia, 009113654, 2020-04-06 14:34:40, 2020-04-06 15:40:40, MATH 260 Number Theory, 1
Tyler Clark, 006295882, 2020-04-06 15:18:48, 2020-04-06 15:34:37, Christian Garcia, 009113654, 2020-04-06 14:34:40, 2020-04-06 15:40:40, MATH 440 Topology, 1
Sarah Valencia, 005796420, 2020-04-06 15:10:21, 2020-04-06 15:10:29, Christian Garcia, 009113654, 2020-04-06 14:34:40, 2020-04-06 15:40:40, MATH 453 Foundations of Quantum Mechanics, 1
Michele Richards, 001514561, 2020-04-03 14:39:46, 2020-04-03 14:55:35, Tracy Hatfield, 001905876, 2020-04-03 13:52:13, 2020-04-03 15:10:13, CPSC 399 Individual Study, 12
Brian Lee, 006844529, 2020-04-03 14:15:15, 2020-04-03 14:56:21, Tracy Hatfield, 001905876, 2020-04-03 13:52:13, 2020-04-03 15:10:13, CPSC 308 Enterprise Data Management, 12
Colleen Spencer, 001534726, 2020-04-03 14:15:33, 2020-04-03 15:08:47, Tracy Hatfield, 001905876, 2020-04-03 13:52:13, 2020-04-03 15:10:13, CPSC 250 Computer Systems and Assembly Language Programming, 12
Angela Hebert, 008727277, 2020-04-03 14:21:14, 2020-04-03 14:27:26, Tracy Hatfield, 001905876, 2020-04-03 13:52:13, 2020-04-03 15:10:13, MATH 108 The Nature of Mathematics, 12
Nicholas Sanders, 009803215, 2020-04-03 14:25:47, 2020-04-03 15:00:06, Tracy Hatfield, 001905876, 2020-04-03 13:52:13, 2020-04-03 15:10:13, CPSC 330L Lab - Digital Logic Design I, 12
Jose Park, 008609522, 2020-04-03 14:00:40, 2020-04-03 15:06:57, Tracy Hatfield, 001905876, 2020-04-03 13:52:13, 2020-04-03 15:10:13, CPSC 350 Data Structures and Algorithms, 12
Kelly Ramos, 008978166, 2020-04-24 13:13:59, 2020-04-24 14:01:35, Brandi Bray, 007195993, 2020-04-24 11:04:21, 2020-04-24 14:14:21, MATH 290 Independent Internship, 7
Scott Farmer, 005671277, 2020-04-24 13:32:37, 2020-04-24 13:51:42, Brandi Bray, 007195993, 2020-04-24 11:04:21, 2020-04-24 14:14:21, CPSC 399 Individual Study, 7
Brenda Hawkins, 002152982, 2020-04-24 12:44:32, 2020-04-24 13:51:43, Brandi Bray, 007195993, 2020-04-24 11:04:21, 2020-04-24 14:14:21, CPSC 435 BioMedical Informatics, 7
Tonya Moreno, 003386720, 2020-04-24 12:58:33, 2020-04-24 13:16:56, Brandi Bray, 007195993, 2020-04-24 11:04:21, 2020-04-24 14:14:21, CPSC 245 Unity Programming, 7
Benjamin Robbins, 004810746, 2020-04-24 11:12:49, 2020-04-24 13:53:33, Brandi Bray, 007195993, 2020-04-24 11:04:21, 2020-04-24 14:14:21, MATH 120 Introduction to Cryptography: The Mathematics of Privacy, 7
Matthew Mcdaniel, 007087798, 2020-04-24 11:42:03, 2020-04-24 12:55:48, Brandi Bray, 007195993, 2020-04-24 11:04:21, 2020-04-24 14:14:21, MATH 303 Biostatistics, 7
Amy Perez, 003334582, 2020-03-31 13:56:11, 2020-03-31 13:56:50, Brandi Bray, 007195993, 2020-03-31 13:17:50, 2020-03-31 16:58:50, MATH 460 Modern Algebra, 3
Richard Brown, 008105024, 2020-03-31 15:17:48, 2020-03-31 15:45:41, Brandi Bray, 007195993, 2020-03-31 13:17:50, 2020-03-31 16:58:50, CPSC 390 Artificial Intelligence, 3
Elaine Freeman, 005914266, 2020-03-31 13:24:21, 2020-03-31 16:24:27, Brandi Bray, 007195993, 2020-03-31 13:17:50, 2020-03-31 16:58:50, CPSC 246 The Unreal Game Engine, 3
Traci Johnston, 005923559, 2020-03-31 16:21:36, 2020-03-31 16:41:27, Brandi Bray, 007195993, 2020-03-31 13:17:50, 2020-03-31 16:58:50, CPSC 491 Student-Faculty Research/Creative Activity, 3
Nancy Pearson, 006558627, 2020-03-31 15:24:52, 2020-03-31 15:40:08, Brandi Bray, 007195993, 2020-03-31 13:17:50, 2020-03-31 16:58:50, MATH 310 History of Mathematics, 3
Kevin Keller, 004630873, 2020-03-31 13:22:48, 2020-03-31 14:05:26, Brandi Bray, 007195993, 2020-03-31 13:17:50, 2020-03-31 16:58:50, CPSC 357 iOS Application Development, 3
Michael Bell, 009009385, 2020-04-10 12:00:54, 2020-04-10 13:15:01, Brandi Bray, 007195993, 2020-04-10 11:49:52, 2020-04-10 13:46:52, CPSC 329 Experimental Course, 4
Laura Mckay, 001894020, 2020-04-10 13:39:49, 2020-04-10 13:44:36, Brandi Bray, 007195993, 2020-04-10 11:49:52, 2020-04-10 13:46:52, MATH 290 Independent Internship, 4
Kristen Carpenter, 008519425, 2020-04-10 12:33:25, 2020-04-10 13:33:30, Brandi Bray, 007195993, 2020-04-10 11:49:52, 2020-04-10 13:46:52, MATH 450 Real Analysis, 4
Julie Mcdaniel, 003906856, 2020-04-10 13:16:29, 2020-04-10 13:20:41, Brandi Bray, 007195993, 2020-04-10 11:49:52, 2020-04-10 13:46:52, CPSC 399 Individual Study, 4
Michael Henry, 007180741, 2020-04-10 13:00:03, 2020-04-10 13:21:57, Brandi Bray, 007195993, 2020-04-10 11:49:52, 2020-04-10 13:46:52, CPSC 299 Individual Study, 4
Aaron Jenkins, 005866189, 2020-04-10 13:46:03, 2020-04-10 13:46:38, Brandi Bray, 007195993, 2020-04-10 11:49:52, 2020-04-10 13:46:52, MATH 099 Intermediate Algebra, 4
Jacqueline Hodge, 004595699, 2020-04-23 13:41:18, 2020-04-23 14:59:59, Dawn Moon, 005009252, 2020-04-23 12:27:45, 2020-04-23 15:45:45, CPSC 246 The Unreal Game Engine, 9
Tracy Huang, 009616303, 2020-04-23 15:24:28, 2020-04-23 15:32:28, Dawn Moon, 005009252, 2020-04-23 12:27:45, 2020-04-23 15:45:45, CPSC 440 Collaborative Game Development, 9
Susan Gill, 005838377, 2020-04-23 14:27:34, 2020-04-23 14:53:31, Dawn Moon, 005009252, 2020-04-23 12:27:45, 2020-04-23 15:45:45, MATH 199 Individual Study, 9
Felicia Mckinney, 002245209, 2020-04-23 12:51:50, 2020-04-23 14:24:04, Dawn Moon, 005009252, 2020-04-23 12:27:45, 2020-04-23 15:45:45, MATH 109 Calculus with Applications in Business and Social Science, 9
Miguel Torres, 006267047, 2020-04-23 13:19:33, 2020-04-23 14:26:41, Dawn Moon, 005009252, 2020-04-23 12:27:45, 2020-04-23 15:45:45, CPSC 380 Operating Systems, 9
Julie Wright, 006968167, 2020-04-23 12:29:12, 2020-04-23 15:06:24, Dawn Moon, 005009252, 2020-04-23 12:27:45, 2020-04-23 15:45:45, CPSC 490 Independent Internship, 9
Grace Acosta, 004979976, 2020-04-16 12:40:12, 2020-04-16 12:40:14, Dawn Moon, 005009252, 2020-04-16 11:58:14, 2020-04-16 13:01:14, CPSC 399 Individual Study, 1
April Harris, 009254972, 2020-04-16 12:36:25, 2020-04-16 12:59:11, Dawn Moon, 005009252, 2020-04-16 11:58:14, 2020-04-16 13:01:14, CPSC 458 Web Engineering, 1
Sheila Padilla, 001724125, 2020-04-16 12:37:59, 2020-04-16 12:44:11, Dawn Moon, 005009252, 2020-04-16 11:58:14, 2020-04-16 13:01:14, CPSC 220 Scientific Computing I, 1
Joseph Huang, 009089263, 2020-04-16 12:38:00, 2020-04-16 12:39:20, Dawn Moon, 005009252, 2020-04-16 11:58:14, 2020-04-16 13:01:14, CPSC 466 Integrated Circuit Design II, 1
Christopher Reyes, 009505513, 2020-04-16 12:58:26, 2020-04-16 12:59:53, Dawn Moon, 005009252, 2020-04-16 11:58:14, 2020-04-16 13:01:14, MATH 464 Game Theory I, 1
Michael Grant, 006943281, 2020-04-16 12:27:18, 2020-04-16 12:31:46, Dawn Moon, 005009252, 2020-04-16 11:58:14, 2020-04-16 13:01:14, CPSC 348 Software Engineering, 1
Kathleen Wiley, 000744506, 2020-03-31 12:29:45, 2020-03-31 12:34:43, Hannah Lopez, 008626044, 2020-03-31 10:30:47, 2020-03-31 12:37:47, MATH 481 Economic Systems Design I: Principles and Experiments, 11
James Dixon, 009039021, 2020-03-31 12:01:30, 2020-03-31 12:21:32, Hannah Lopez, 008626044, 2020-03-31 10:30:47, 2020-03-31 12:37:47, MATH 229 Experimental Course, 11
Christopher White, 006651135, 2020-03-31 11:36:19, 2020-03-31 12:21:58, Hannah Lopez, 008626044, 2020-03-31 10:30:47, 2020-03-31 12:37:47, CPSC 250 Computer Systems and Assembly Language Programming, 11
Ryan Palmer, 008378991, 2020-03-31 11:03:24, 2020-03-31 11:20:02, Hannah Lopez, 008626044, 2020-03-31 10:30:47, 2020-03-31 12:37:47, CPSC 290 Independent Internship, 11
Ashlee Pearson, 008548671, 2020-03-31 12:18:07, 2020-03-31 12:20:38, Hannah Lopez, 008626044, 2020-03-31 10:30:47, 2020-03-31 12:37:47, CPSC 350 Data Structures and Algorithms, 11
Nathan Cherry, 006154800, 2020-03-31 12:21:55, 2020-03-31 12:32:52, Hannah Lopez, 008626044, 2020-03-31 10:30:47, 2020-03-31 12:37:47, CPSC 393 Machine Learning, 11
Christopher Lowe, 000583935, 2020-04-21 14:00:39, 2020-04-21 14:10:13, Hannah Lopez, 008626044, 2020-04-21 12:05:25, 2020-04-21 14:28:25, CPSC 499 Individual Study, 14
Tyler Howard, 001015766, 2020-04-21 13:23:01, 2020-04-21 13:39:05, Hannah Lopez, 008626044, 2020-04-21 12:05:25, 2020-04-21 14:28:25, CPSC 245 Unity Programming, 14
Robert Johnson, 000271852, 2020-04-21 13:01:02, 2020-04-21 13:51:36, Hannah Lopez, 008626044, 2020-04-21 12:05:25, 2020-04-21 14:28:25, CPSC 330 Digital Logic Design I, 14
Michael Dean, 006925773, 2020-04-21 14:27:09, 2020-04-21 14:28:09, Hannah Lopez, 008626044, 2020-04-21 12:05:25, 2020-04-21 14:28:25, CPSC 320 Quantum Information Science, 14
Catherine Butler, 000938131, 2020-04-21 12:58:46, 2020-04-21 13:04:11, Hannah Lopez, 008626044, 2020-04-21 12:05:25, 2020-04-21 14:28:25, CPSC 435 BioMedical Informatics, 14
Trevor Fields, 007349910, 2020-04-21 13:29:26, 2020-04-21 13:40:19, Hannah Lopez, 008626044, 2020-04-21 12:05:25, 2020-04-21 14:28:25, MATH 280 Mathematics Tutoring, 14
Susan Medina, 000328031, 2020-04-03 11:11:31, 2020-04-03 11:40:09, Hannah Lopez, 008626044, 2020-04-03 10:18:55, 2020-04-03 11:41:55, MATH 208 Foundations of Geometry, 6
Jennifer Mills, 000368790, 2020-04-03 10:20:49, 2020-04-03 11:37:32, Hannah Lopez, 008626044, 2020-04-03 10:18:55, 2020-04-03 11:41:55, CPSC 299 Individual Study, 6
James Johnson, 004072731, 2020-04-03 11:27:03, 2020-04-03 11:29:01, Hannah Lopez, 008626044, 2020-04-03 10:18:55, 2020-04-03 11:41:55, CPSC 393 Machine Learning, 6
Jodi Collins, 006162698, 2020-04-03 11:06:14, 2020-04-03 11:37:13, Hannah Lopez, 008626044, 2020-04-03 10:18:55, 2020-04-03 11:41:55, CPSC 453 Network Implementation and Security, 6
Michael Walsh, 006848161, 2020-04-03 11:31:11, 2020-04-03 11:39:16, Hannah Lopez, 008626044, 2020-04-03 10:18:55, 2020-04-03 11:41:55, MATH 251 Discrete Mathematics II, 6
Michael Schaefer, 008746977, 2020-04-03 10:20:48, 2020-04-03 11:23:43, Hannah Lopez, 008626044, 2020-04-03 10:18:55, 2020-04-03 11:41:55, CPSC 246 The Unreal Game Engine, 6
Terri Delacruz, 000329738, 2020-04-02 11:39:52, 2020-04-02 13:16:53, William Sanchez, 005334466, 2020-04-02 10:46:42, 2020-04-02 13:19:42, CPSC 220 Scientific Computing I, 13
Andres Sharp, 007709870, 2020-04-02 11:51:14, 2020-04-02 13:16:14, William Sanchez, 005334466, 2020-04-02 10:46:42, 2020-04-02 13:19:42, CPSC 340 Game Development, 13
Roger Keller, 001391832, 2020-04-02 12:22:10, 2020-04-02 12:33:21, William Sanchez, 005334466, 2020-04-02 10:46:42, 2020-04-02 13:19:42, CPSC 465 Integrated Circuit Design I, 13
Kelly Thomas, 004234997, 2020-04-02 12:50:32, 2020-04-02 13:03:14, William Sanchez, 005334466, 2020-04-02 10:46:42, 2020-04-02 13:19:42, CPSC 499 Individual Study, 13
William Taylor, 004386330, 2020-04-02 11:10:18, 2020-04-02 11:34:13, William Sanchez, 005334466, 2020-04-02 10:46:42, 2020-04-02 13:19:42, CPSC 298 Computer Science Colloquium, 13
Alexandra Mckinney, 004953430, 2020-04-02 10:57:05, 2020-04-02 11:01:53, William Sanchez, 005334466, 2020-04-02 10:46:42, 2020-04-02 13:19:42, CPSC 231 Computer Science II, 13
Nicholas Erickson, 003056678, 2020-04-22 11:59:41, 2020-04-22 13:26:57, William Sanchez, 005334466, 2020-04-22 11:23:17, 2020-04-22 14:39:17, MATH 299 Individual Study, 5
Adam Huff, 004484594, 2020-04-22 13:04:10, 2020-04-22 13:51:47, William Sanchez, 005334466, 2020-04-22 11:23:17, 2020-04-22 14:39:17, CPSC 458 Web Engineering, 5
Jacqueline Peters, 005165977, 2020-04-22 12:56:44, 2020-04-22 14:01:04, William Sanchez, 005334466, 2020-04-22 11:23:17, 2020-04-22 14:39:17, CPSC 490 Independent Internship, 5
Victoria Taylor, 002206931, 2020-04-22 11:39:51, 2020-04-22 14:02:03, William Sanchez, 005334466, 2020-04-22 11:23:17, 2020-04-22 14:39:17, CPSC 358 Assistive Technology, 5
Kevin Stone, 003447943, 2020-04-22 14:14:13, 2020-04-22 14:32:35, William Sanchez, 005334466, 2020-04-22 11:23:17, 2020-04-22 14:39:17, CPSC 285 Social and Ethical Issues in Computing, 5
Darryl Jimenez, 003955937, 2020-04-22 11:26:08, 2020-04-22 13:06:07, William Sanchez, 005334466, 2020-04-22 11:23:17, 2020-04-22 14:39:17, CPSC 366 Digital Logic Design II, 5
Sarah Mcclain, 003710180, 2020-04-03 13:40:28, 2020-04-03 16:49:30, James Foster, 000606173, 2020-04-03 13:21:38, 2020-04-03 17:08:38, MATH 360 Probability Theory, 12
Chad Gonzalez, 005150378, 2020-04-03 14:07:56, 2020-04-03 15:49:03, James Foster, 000606173, 2020-04-03 13:21:38, 2020-04-03 17:08:38, CPSC 230 Computer Science I, 12
Sara Cooper, 004403723, 2020-04-03 15:58:31, 2020-04-03 16:48:34, James Foster, 000606173, 2020-04-03 13:21:38, 2020-04-03 17:08:38, CPSC 465 Integrated Circuit Design I, 12
Bradley Black, 000075860, 2020-04-03 14:57:41, 2020-04-03 17:05:33, James Foster, 000606173, 2020-04-03 13:21:38, 2020-04-03 17:08:38, MATH 208 Foundations of Geometry, 12
Walter Brown, 002813788, 2020-04-03 14:42:37, 2020-04-03 16:32:02, James Foster, 000606173, 2020-04-03 13:21:38, 2020-04-03 17:08:38, MATH 454 Numerical Analysis, 12
Patricia Davis, 007020273, 2020-04-03 16:09:41, 2020-04-03 16:53:54, James Foster, 000606173, 2020-04-03 13:21:38, 2020-04-03 17:08:38, MATH 361 Mathematical Statistics, 12
Michelle Munoz, 004676244, 2020-03-30 13:29:14, 2020-03-30 14:22:56, James Foster, 000606173, 2020-03-30 13:11:59, 2020-03-30 14:58:59, MATH 370 Special Topics in Mathematics, 13
Mary Morris, 000333701, 2020-03-30 13:35:32, 2020-03-30 14:56:50, James Foster, 000606173, 2020-03-30 13:11:59, 2020-03-30 14:58:59, MATH 380 Introduction to Abstract Algebra, 13
Joshua Rhodes, 001705770, 2020-03-30 14:14:13, 2020-03-30 14:31:21, James Foster, 000606173, 2020-03-30 13:11:59, 2020-03-30 14:58:59, MATH 116 Calculus Part II: Optimization and Differential Equations, 13
Christopher Norton, 003298448, 2020-03-30 14:43:15, 2020-03-30 14:44:13, James Foster, 000606173, 2020-03-30 13:11:59, 2020-03-30 14:58:59, CPSC 458 Web Engineering, 13
Joseph Baker, 001668159, 2020-03-30 13:25:26, 2020-03-30 13:33:15, James Foster, 000606173, 2020-03-30 13:11:59, 2020-03-30 14:58:59, CPSC 466 Integrated Circuit Design II, 13
Rachel Herman, 007766641, 2020-03-30 13:59:58, 2020-03-30 14:48:31, James Foster, 000606173, 2020-03-30 13:11:59, 2020-03-30 14:58:59, CPSC 402 Compiler Construction, 13
Anne Henry, 008982697, 2020-04-06 13:29:49, 2020-04-06 15:46:59, Nancy Fernandez, 008996052, 2020-04-06 12:39:16, 2020-04-06 15:54:16, MATH 315 Linear Algebra II (Advanced Linear Algebra), 3
Abigail Rocha, 003579586, 2020-04-06 14:56:11, 2020-04-06 15:31:46, Nancy Fernandez, 008996052, 2020-04-06 12:39:16, 2020-04-06 15:54:16, CPSC 465 Integrated Circuit Design I, 3
Karen Price, 004479100, 2020-04-06 13:21:44, 2020-04-06 14:54:04, Nancy Fernandez, 008996052, 2020-04-06 12:39:16, 2020-04-06 15:54:16, CPSC 353 Data Communications and Computer Networks, 3
Erin Nguyen, 006306980, 2020-04-06 13:00:50, 2020-04-06 14:23:56, Nancy Fernandez, 008996052, 2020-04-06 12:39:16, 2020-04-06 15:54:16, CPSC 229 Experimental Course, 3
Jenna Walker, 003585990, 2020-04-06 12:57:36, 2020-04-06 13:11:42, Nancy Fernandez, 008996052, 2020-04-06 12:39:16, 2020-04-06 15:54:16, MATH 464 Game Theory I, 3
Michelle Davis, 006744910, 2020-04-06 13:36:26, 2020-04-06 14:44:53, Nancy Fernandez, 008996052, 2020-04-06 12:39:16, 2020-04-06 15:54:16, CPSC 360 Computer Graphics, 3
Laura Saunders, 003895327, 2020-04-01 11:53:15, 2020-04-01 13:22:18, Nancy Fernandez, 008996052, 2020-04-01 10:18:58, 2020-04-01 13:46:58, CPSC 355 Human Computer Interaction, 5
Todd Thompson, 005012116, 2020-04-01 11:56:22, 2020-04-01 12:33:54, Nancy Fernandez, 008996052, 2020-04-01 10:18:58, 2020-04-01 13:46:58, CPSC 285 Social and Ethical Issues in Computing, 5
Lisa Novak, 007083459, 2020-04-01 13:44:05, 2020-04-01 13:45:38, Nancy Fernandez, 008996052, 2020-04-01 10:18:58, 2020-04-01 13:46:58, MATH 380 Introduction to Abstract Algebra, 5
Michele Boyd, 002689441, 2020-04-01 10:57:45, 2020-04-01 12:30:17, Nancy Fernandez, 008996052, 2020-04-01 10:18:58, 2020-04-01 13:46:58, MATH 440 Topology, 5
Erica Reed, 005145396, 2020-04-01 11:45:56, 2020-04-01 13:12:17, Nancy Fernandez, 008996052, 2020-04-01 10:18:58, 2020-04-01 13:46:58, CPSC 399 Individual Study, 5
Ariel Hamilton, 000703141, 2020-04-01 12:06:52, 2020-04-01 13:45:18, Nancy Fernandez, 008996052, 2020-04-01 10:18:58, 2020-04-01 13:46:58, CPSC 466 Integrated Circuit Design II, 5
Edwin Ellis, 001963853, 2020-04-08 15:43:06, 2020-04-08 16:13:29, Nancy Fernandez, 008996052, 2020-04-08 13:32:29, 2020-04-08 16:23:29, CPSC 353 Data Communications and Computer Networks, 12
Seth Thompson, 008618281, 2020-04-08 14:39:43, 2020-04-08 14:53:09, Nancy Fernandez, 008996052, 2020-04-08 13:32:29, 2020-04-08 16:23:29, CPSC 352 Computer Architecture II, 12
Megan Williams, 005290466, 2020-04-08 14:51:06, 2020-04-08 15:57:56, Nancy Fernandez, 008996052, 2020-04-08 13:32:29, 2020-04-08 16:23:29, CPSC 231 Computer Science II, 12
